objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4,ra,dec,neighbor_id,angular_sep,num_neighbors
1237659148849709188,1.310573E+18,0.1320968,19.31628,17.30755,16.21477,15.7846,15.42516,13.237,13.112,12.801,9.597,0.2075813075895717,0.2840827516711764,-0.6921831902318486,-0.2458595719716119,-0.3792019926139289,,True,1,2.00873,3.10151,3.53168,3.89112,1.09278,1.52295,1.88239,0.43017,0.78961,0.35944,0.125,0.436,3.64,0.311,3.515,3.204,225.264372883598,51.9670653924027,[],[],0
1237659149385072736,1.309498E+18,0.07060887,19.28274,17.81331,17.14602,16.72723,16.37989,14.082,13.862,10.285,8.776,-0.1518832159025208,-0.4239890906353789,-0.3721613768644286,-1.249692963656541,-0.266682386542552,-0.9018427756564188,False,0,1.46943,2.13672,2.55551,2.90285,0.66729,1.08608,1.43342,0.41879,0.76613,0.34734,0.22,3.797,5.306,3.577,5.086,1.509,220.771012101244,54.2639476156233,[],[],0
1237659149385728106,1.310643E+18,0.02954264,18.33217,16.70484,15.93776,15.585,15.31169,13.399,13.406,12.771,9.021,-0.1159098307713841,-0.761536555935997,-0.374978978614976,-0.8610573928570496,-0.034489164695897,-0.8298884975958134,False,0,1.62733,2.39441,2.74717,3.02048,0.76708,1.11984,1.39315,0.35276,0.62607,0.27331,-0.007,0.628,4.378,0.635,4.385,3.75,222.944256465135,53.4379915595562,[],[],0
1237659149920895053,1.308389E+18,0.08116013,18.56673,17.42729,17.02589,16.74033,16.5473,14.665,14.44,10.614,8.682,-0.4229221133512374,-0.4597660767747654,-0.6649510805179502,-1.5673962179719934,-0.2544489372392087,-2.0263834706639976,False,0,1.13944,1.54084,1.8264,2.01943,0.4014,0.68696,0.87999,0.28556,0.47859,0.19303,0.225,4.051,5.983,3.826,5.758,1.932,217.46955695753,55.7696908018178,[],[],0
1237659149922336904,1.309468E+18,0.141382,19.21721,17.3073,16.23811,15.79136,15.42083,13.553,13.395,13.039,9.461,-0.1022309046777115,0.8212720786990622,0.1826959323285984,,-0.1304624166587899,,True,1,1.90991,2.9791,3.42585,3.79638,1.06919,1.51594,1.88647,0.44675,0.81728,0.37053,0.158,0.514,4.092,0.356,3.934,3.578,222.500759756158,54.0845068235584,[],[],0
1237659150460911737,1.311816E+18,0.1943086,19.05515,18.56894,18.31593,18.18912,18.22878,15.949,15.442,11.554,8.84,0.4198983956891922,-0.7944680730756103,-0.7162456836212786,-1.4632056879366842,0.3804899214085844,-0.7458890408197398,False,0,0.48621,0.73922,0.86603,0.82637,0.25301,0.37982,0.34016,0.12681,0.08715,-0.03966,0.507,4.395,7.109,3.888,6.602,2.714,228.379255606908,52.2466417677129,[],[],0
1237659150997717270,1.311843E+18,0.07373437,18.94382,17.96241,17.68437,17.45107,17.39798,16.115,15.785,13.173,9.82,-0.0146672588361311,-0.7408150221123732,-0.3453494821110178,-1.107699811502736,-0.3960252819949182,,False,0,0.98141,1.25945,1.49275,1.54584,0.27804,0.51134,0.56443,0.2333,0.28639,0.05309,0.33,2.942,6.295,2.612,5.965,3.353,228.467081368903,52.6912023896295,[],[],0
1237659154215928049,1.187834E+18,0.123591,19.35993,18.08151,17.45965,17.08672,16.89421,14.812,14.554,10.947,8.757,-0.2250116872823252,-0.3735158948685867,-0.413012890711491,-1.274897306189349,-0.0211424822404397,-0.8741195130346677,False,0,1.27842,1.90028,2.27321,2.46572,0.62186,0.99479,1.1873,0.37293,0.56544,0.19251,0.258,3.865,6.055,3.607,5.797,2.19,242.701338400537,37.923627050868,[],[],0
1237659154216255572,1.189072E+18,0.06949385,15.89057,15.00617,14.46392,14.09445,13.86367,11.417,10.677,7.909,5.665,0.144327055129059,-0.5355270752537632,-1.2349480534629214,-1.6799978295328266,0.8526179575461805,-0.0925493716459087,True,6,0.8844,1.42665,1.79612,2.0269,0.54225,0.91172,1.1425,0.36947,0.60025,0.23078,0.74,3.508,5.752,2.768,5.012,2.244,243.256772761121,37.2874887171063,[],[],0
1237659161735921721,1.500859E+18,0.03664314,16.23581,14.33193,13.52442,13.1532,12.87499,11.092,11.046,9.768,8.086,0.7995767081902345,0.2330019962934634,-0.0744206291754846,-0.753892009346974,0.6441404307522071,-0.5643926955430626,True,1,1.90388,2.71139,3.08261,3.36082,0.80751,1.17873,1.45694,0.37122,0.64943,0.27821,0.046,1.324,3.006,1.278,2.96,1.682,236.213481521157,43.5140581733396,[],[],0
1237659161741426919,1.507663E+18,0.0323582,17.45686,16.21353,15.84292,15.65298,15.49012,14.497,14.373,11.766,8.993,0.0202596763580468,-0.7175012062981746,-0.3685678082708074,-1.4077822534187814,-0.0524323643923837,-0.855922723843326,False,0,1.24333,1.61394,1.80388,1.96674,0.37061,0.56055,0.72341,0.18994,0.3528,0.16286,0.124,2.731,5.504,2.607,5.38,2.773,247.570262468134,34.6294463784572,[],[],0
1237659162276594211,1.505393E+18,0.0327381,18.70893,17.66103,17.28144,17.09386,17.15138,15.729,15.577,12.937,8.904,-0.02315813752572,-0.8130718844258567,-0.2511468623630248,-1.0506585632414494,-0.4574802334155415,-0.9374452641111708,False,0,1.0479,1.42749,1.61507,1.55755,0.37959,0.56717,0.50965,0.18758,0.13006,-0.05752,0.152,2.792,6.825,2.64,6.673,4.033,244.875652222397,37.787395236033,[],[],0
1237659162806190226,1.497576E+18,0.136459,19.69313,18.38758,17.69,17.29847,17.07616,14.664,14.412,11.031,9.151,-0.4643483098829794,-0.4552621518831279,-0.4808189710828728,-1.4572381274188817,-0.1916254109729767,-0.6006156861543546,False,0,1.30555,2.00313,2.39466,2.61697,0.69758,1.08911,1.31142,0.39153,0.61384,0.22231,0.252,3.633,5.513,3.381,5.261,1.88,227.961693918386,49.1597482987882,[],[],0
1237659162808615143,1.499731E+18,0.1651631,19.86249,17.851,16.6177,16.0694,15.66231,13.045,12.814,12.132,9.772,-0.0318747320583385,-0.4295611458383175,-0.2900072379626262,-1.1348029043703416,-0.0558329137614114,,False,0,2.01149,3.24479,3.79309,4.20018,1.2333,1.7816,2.18869,0.5483,0.95539,0.40709,0.231,0.913,3.273,0.682,3.042,2.36,234.480364598881,45.7814862011389,[],[],0
1237659162810122369,1.50206E+18,0.05441283,18.54137,17.23668,16.69263,16.35357,16.11296,13.733,13.606,9.938,8.073,-0.4509210945272019,-0.4058482415120469,-0.5335027080333236,-1.5592559371833532,-0.333058428191639,-1.0113103182315502,False,0,1.30469,1.84874,2.1878,2.42841,0.54405,0.88311,1.12372,0.33906,0.57967,0.24061,0.127,3.795,5.66,3.668,5.533,1.865,237.940924030857,43.4579622299651,[],[],0
1237659162812875028,1.505418E+18,0.06303089,18.61163,17.34561,16.82024,16.5283,16.33414,14.489,14.317,10.784,9.17,-0.4544564003639524,-0.4247967979521707,-0.4118768098851398,-1.6008113375730757,-0.3211587101913576,-0.4611852509255789,False,0,1.26602,1.79139,2.08333,2.27749,0.52537,0.81731,1.01147,0.29194,0.4861,0.19416,0.172,3.705,5.319,3.533,5.147,1.614,243.971448392453,39.0241575686943,[],[],0
1237659163345748057,1.50094E+18,0.03669601,16.79436,14.89147,14.02996,13.62105,13.33747,11.63,11.652,10.657,9.09,0.3654132981227688,0.0941701438481758,0.0262832974694303,-1.5860971326129372,0.0613698447206485,-0.8686112461178289,True,1,1.90289,2.7644,3.17331,3.45689,0.86151,1.27042,1.554,0.40891,0.69249,0.28358,-0.022,0.973,2.54,0.995,2.562,1.567,235.446993957709,45.5560098270501,[],[],0
1237659163349680454,1.504229E+18,0.03209019,19.11254,17.88944,17.54138,17.37617,17.26289,15.863,15.715,12.861,9.186,0.0681389225558379,-0.9266607564183056,-0.2786800467714964,-1.0733196197583992,-0.0357995755898345,-0.3217185046310503,False,0,1.2231,1.57116,1.73637,1.84965,0.34806,0.51327,0.62655,0.16521,0.27849,0.11328,0.148,3.002,6.677,2.854,6.529,3.675,244.26617085173,39.4020058208461,[],[],0
1237659163353022583,1.507587E+18,0.1361486,18.5568,16.91214,15.89191,15.42543,15.07696,13.091,12.946,10.815,8.832,-0.0358698956789259,-0.1959770246182289,-0.312953832070779,-0.9465328662144126,0.0333939543164605,-1.1062811969204935,True,1,1.64466,2.66489,3.13137,3.47984,1.02023,1.48671,1.83518,0.46648,0.81495,0.34847,0.145,2.276,4.259,2.131,4.114,1.983,250.690789540087,33.7776932231027,[1237659324421505033],[20.95013225799674],1
1237659163880456285,1.497619E+18,0.03833375,16.50595,14.80981,14.01944,13.62253,13.31474,11.203,10.696,7.874,5.839,0.4101575703374595,-0.1697619833720679,-0.5528977504366006,-1.2851646026756125,0.509699870505513,-0.3838350759797688,True,2,1.69614,2.48651,2.88342,3.19121,0.79037,1.18728,1.49507,0.39691,0.7047,0.30779,0.507,3.329,5.364,2.822,4.857,2.035,230.172239758334,49.1065323623223,[],[],0
1237659324406956155,1.306102E+18,0.02979794,18.72656,16.93029,16.14399,15.76161,15.46876,12.964,12.994,12.71,9.676,-0.1165525572919564,-0.4554011950415749,-0.4659242312772756,-0.9070224234810144,-0.1263081139240612,-0.8805212315261502,False,0,1.79627,2.58257,2.96495,3.2578,0.7863,1.16868,1.46153,0.38238,0.67523,0.29285,-0.03,0.254,3.288,0.284,3.318,3.034,214.117238874236,55.426376345217,[],[],0
1237659324410429680,1.31176E+18,0.07338431,19.69468,17.91566,17.03496,16.62317,16.31691,14.314,14.236,12.988,9.739,0.0489519788969319,-0.468313451641046,-0.4977172679537364,-1.0086239508435757,-0.2195925846823868,-0.7933308336985284,False,0,1.77902,2.65972,3.07151,3.37777,0.8807,1.29249,1.59875,0.41179,0.71805,0.30626,0.078,1.326,4.575,1.248,4.497,3.249,225.851708876898,51.405400246861,[],[],0
1237659324947562525,1.311737E+18,0.04591636,16.65047,15.12371,14.3468,13.91732,13.61971,11.329,10.918,8.173,6.038,0.4954266721532787,-0.2702310228478773,-0.7338652041928512,-1.405434248199574,0.862113009154257,-0.1187008959523603,True,4,1.52676,2.30367,2.73315,3.03076,0.77691,1.20639,1.504,0.42948,0.72709,0.29761,0.411,3.156,5.291,2.745,4.88,2.135,226.937483839248,51.4528668989042,[],[],0
1237659324949397770,1.314024E+18,0.1409409,19.40204,18.23521,17.60649,17.25241,17.05989,14.576,14.272,10.363,8.533,-0.654413206321361,-0.4610547681412957,-0.5817089611797798,-1.587359900707146,-0.4011876967355591,,False,0,1.16683,1.79555,2.14963,2.34215,0.62872,0.9828,1.17532,0.35408,0.5466,0.19252,0.304,4.213,6.043,3.909,5.739,1.83,232.268431272679,48.9327288715152,[],[],0
1237659324949528907,1.314019E+18,0.07206127,19.4502,18.20112,17.71601,17.43566,17.29531,15.375,15.148,11.714,9.621,-0.3675400783549034,-0.4881512161289324,-0.3922151023076256,-1.434860897198393,-0.3424848656466891,-0.9722300986470568,False,0,1.24908,1.73419,2.01454,2.15489,0.48511,0.76546,0.90581,0.28035,0.4207,0.14035,0.227,3.661,5.754,3.434,5.527,2.093,232.597948547257,48.7811907643404,[],[],0
1237659324949528937,1.314022E+18,0.04074469,18.62398,17.34988,16.69175,16.32166,16.06348,13.527,13.351,9.458,7.514,-0.6574897902555493,-0.3992419802667577,-0.5659231037789849,-1.4882036544399575,-0.2932623129830549,-1.417408155719542,False,0,1.2741,1.93223,2.30232,2.5605,0.65813,1.02822,1.2864,0.37009,0.62827,0.25818,0.176,4.069,6.013,3.893,5.837,1.944,232.544738113019,48.6902284008212,[],[],0
1237659324958310855,1.323032E+18,0.08505356,17.92472,15.88751,14.9338,14.50534,14.18811,12.386,12.35,11.554,8.833,0.0241076073077913,-0.7098052111043004,,-0.4002706872692106,,,True,1,2.03721,2.99092,3.41938,3.73661,0.95371,1.38217,1.6994,0.42846,0.74569,0.31723,0.036,0.832,3.553,0.796,3.517,2.721,251.220283048948,34.2142508674221,[],[],0
1237659324958966236,1.323009E+18,0.08563382,18.87845,17.79029,17.49001,17.23424,17.17579,15.099,14.96,11.429,8.66,0.2724406137483524,-0.7793789746254446,-0.5817465244518107,-1.4382388431620796,0.0888165067314374,-1.263447746510889,False,0,1.08816,1.38844,1.64421,1.70266,0.30028,0.55605,0.6145,0.25577,0.31422,0.05845,0.139,3.67,6.439,3.531,6.3,2.769,252.364478286427,32.9796631313124,[],[],0
1237659325481418845,1.308402E+18,0.07629533,18.83605,17.74695,17.27291,16.8771,16.71175,14.006,13.606,9.392,7.292,-0.3847689620482809,-0.4734538587509545,-0.5329449197711663,-1.5550659428263238,-0.2519670648837011,-1.9203398455757097,False,0,1.0891,1.56314,1.95895,2.1243,0.47404,0.86985,1.0352,0.39581,0.56116,0.16535,0.4,4.614,6.714,4.214,6.314,2.1,217.500465375867,55.5788740230581,[],[],0
1237659325483843825,1.310576E+18,0.133075,18.60755,16.57489,15.50661,15.05991,14.71642,12.663,12.563,12.203,9.064,0.0495971915830146,-0.4119473818356578,,-1.2708667540462684,,,True,1,2.03266,3.10094,3.54764,3.89113,1.06828,1.51498,1.85847,0.4467,0.79019,0.34349,0.1,0.46,3.599,0.36,3.499,3.139,225.621036392886,52.733914411758,[],[],0
1237659325485875419,1.31285E+18,0.09453806,19.24189,18.01746,17.48903,17.14904,16.96232,14.718,14.565,10.604,9.319,-0.1877757594967543,-0.4317044642887747,-0.5635595986992211,-1.7873841121033167,-0.1502566852773964,,False,0,1.22443,1.75286,2.09285,2.27957,0.52843,0.86842,1.05514,0.33999,0.52671,0.18672,0.153,4.114,5.399,3.961,5.246,1.285,231.391706808554,49.8276799108575,[],[],0
1237659325489217903,1.316224E+18,0.04173001,17.15821,15.26262,14.38927,13.99286,13.66794,11.913,11.966,10.633,8.829,0.4466340238548091,0.1400545161475636,0.0780351231974213,-0.6217901723738456,0.2268835154476001,-0.4580687321500049,True,1,1.89559,2.76894,3.16535,3.49027,0.87335,1.26976,1.59468,0.39641,0.72133,0.32492,-0.053,1.28,3.084,1.333,3.137,1.804,239.974950852127,44.7090012220879,[],[],0
1237659325489742089,1.317399E+18,0.05984263,17.70752,16.28653,15.58645,15.19881,14.90807,13.024,12.773,10.146,8.387,0.2437177154544016,-0.0392422056150954,-0.4899296671050077,-1.302377300368867,0.2709129299776762,-1.80346314608668,True,4,1.42099,2.12107,2.50871,2.79945,0.70008,1.08772,1.37846,0.38764,0.67838,0.29074,0.251,2.878,4.637,2.627,4.386,1.759,241.150980905607,43.8798027316558,[],[],0
1237659325496492324,1.32419E+18,0.08825458,19.50166,17.929,17.1974,16.76073,16.42693,14.294,14.101,11.773,9.135,0.0163334003389266,-0.5576572822204525,-0.3592673449416477,-1.1280108918095797,-0.0649226228151881,,False,0,1.57266,2.30426,2.74093,3.07473,0.7316,1.16827,1.50207,0.43667,0.77047,0.3338,0.193,2.521,5.159,2.328,4.966,2.638,253.743643142469,32.1054396449663,[],[],0
1237659326015734009,1.303924E+18,0.0964931,18.79417,17.74818,17.366,17.11349,17.02382,14.87,14.693,10.838,9.081,-0.2516733535459245,-0.4774289709234759,-0.4822430105325656,-1.3602437362379494,-0.210182684714368,-1.094321452928077,False,0,1.04599,1.42817,1.68068,1.77035,0.38218,0.63469,0.72436,0.25251,0.34218,0.08967,0.177,4.032,5.789,3.855,5.612,1.757,208.063786502731,58.2199078158412,[],[],0
1237659326019534988,1.30954E+18,0.04205857,18.74952,17.48628,17.01945,16.77411,16.57492,15.031,14.892,11.55,9.691,-0.3109241807202211,-0.5227864365272634,-0.3870031674228821,-1.9872502705861368,-0.4987859529427225,-0.8584990772489982,False,0,1.26324,1.73007,1.97541,2.1746,0.46683,0.71217,0.91136,0.24534,0.44453,0.19919,0.139,3.481,5.34,3.342,5.201,1.859,222.081551902017,54.3816073238822,[],[],0
1237659326021632145,1.311706E+18,0.05950653,17.94184,16.75247,16.20056,15.8585,15.62706,13.387,13.242,9.675,8.001,-0.5378017938716838,-0.4211633676979904,-0.4996222874314555,-1.6341062205704835,-0.3689029741035572,-1.4231345510066915,False,0,1.18937,1.74128,2.08334,2.31478,0.55191,0.89397,1.12541,0.34206,0.5735,0.23144,0.145,3.712,5.386,3.567,5.241,1.674,228.850452518931,51.7349506547789,[],[],0
1237659326033428813,1.324198E+18,0.03669368,16.84007,15.2272,14.48335,14.1142,13.81346,12.495,12.513,11.013,9.241,-0.0910571293396008,-0.4109530311495808,-0.1659228765323356,-1.0686449106567069,-0.3037283649295771,-1.317107436196948,False,0,1.61287,2.35672,2.72587,3.02661,0.74385,1.113,1.41374,0.36915,0.66989,0.30074,-0.018,1.482,3.254,1.5,3.272,1.772,254.084704522186,32.1742963253272,[],[],0
1237659326557650986,1.310707E+18,0.134196,18.99657,18.13005,17.76178,17.46588,17.37828,15.03,14.661,10.643,8.643,-0.1522096049388038,-0.5583803377286667,-0.4181768980564441,-1.5168732045104802,-0.1740473798202751,-1.4665311686279583,False,0,0.86652,1.23479,1.53069,1.61829,0.36827,0.66417,0.75177,0.2959,0.3835,0.0876,0.369,4.387,6.387,4.018,6.018,2.0,226.537323234738,53.2333969851624,[],[],0
1237659327089017013,1.081034E+18,0.06380642,19.31288,17.96866,17.53897,17.18542,17.03971,14.961,14.762,11.126,8.809,-0.243194142431933,-0.5757786398542218,-0.4340616073598238,-1.3643394081633913,-0.2238510157104603,-0.8507589200833588,False,0,1.34422,1.77391,2.12746,2.27317,0.42969,0.78324,0.92895,0.35355,0.49926,0.14571,0.199,3.835,6.152,3.636,5.953,2.317,206.798762411668,59.4499020265029,[],[],0
1237659327099896118,1.31635E+18,0.04334218,16.96421,15.14032,14.36112,13.9797,13.68173,11.756,11.471,8.967,7.057,0.3943108581890061,-0.0857507395830696,-0.4541745263707892,-0.9044973905318092,0.3890720669790376,-0.4459116172783297,True,4,1.82389,2.60309,2.98451,3.28248,0.7792,1.16062,1.45859,0.38142,0.67939,0.29797,0.285,2.789,4.699,2.504,4.414,1.91,241.271451928519,45.4429910567286,[],[],0
1237659329235714200,1.314013E+18,0.07239553,18.3958,17.556,17.34571,17.08014,16.99349,15.789,15.564,12.22,9.307,0.3054575582543976,-0.8298812896064983,-0.5493025820672854,-1.529615847925628,0.126559834188521,-0.9041671527234474,False,0,0.8398,1.05009,1.31566,1.40231,0.21029,0.47586,0.56251,0.26557,0.35222,0.08665,0.225,3.569,6.482,3.344,6.257,2.913,232.967549400563,48.3061244185997,[],[],0
1237659329238073562,1.316258E+18,0.07046538,18.02017,16.70949,16.18295,15.85823,15.69497,13.356,13.159,9.268,7.478,-0.4292810921062674,-0.4643510622702131,-0.4952298561141787,-1.4195884957993568,-0.171386324335188,-1.104710040051216,False,0,1.31068,1.83722,2.16194,2.3252,0.52654,0.85126,1.01452,0.32472,0.48798,0.16326,0.197,4.088,5.878,3.891,5.681,1.79,238.722027369817,44.5487955748117,[],[],0
1237659329774616821,1.316282E+18,0.02807719,18.31363,17.01033,16.51088,16.14009,15.90542,14.83,14.817,11.644,9.501,-0.0467569169017857,-0.6642913731987999,-0.3463917416423314,-1.6597718110266058,-0.2270951715920161,-0.9891272011684676,False,0,1.3033,1.80275,2.17354,2.40821,0.49945,0.87024,1.10491,0.37079,0.60546,0.23467,0.013,3.186,5.329,3.173,5.316,2.143,238.420277878203,45.4070111814063,[],[],0
1237659329780318432,1.321882E+18,0.1211448,20.18599,18.23265,17.40787,16.94461,16.67502,14.37,14.125,10.61,9.057,-0.0851173401846751,-0.4274593655871581,-0.4851014286212756,-1.4696946536015594,0.1168074871994231,,False,0,1.95334,2.77812,3.24138,3.51097,0.82478,1.28804,1.55763,0.46326,0.73285,0.26959,0.245,3.76,5.313,3.515,5.068,1.553,249.962419131609,35.8006904836052,[],[],0
1237659330313781392,1.318532E+18,0.1385828,19.70055,17.62576,16.56414,16.12667,15.79012,13.534,13.363,12.569,9.794,,-1.0271658420425631,-0.4759530509898741,-inf,,,True,1,2.07479,3.13641,3.57388,3.91043,1.06162,1.49909,1.83564,0.43747,0.77402,0.33655,0.171,0.965,3.74,0.794,3.569,2.775,243.830296548415,42.0376433797888,[],[],0
1237659330316271803,1.32073E+18,0.09906022,17.96871,16.35193,15.54847,15.14783,14.8651,12.64,11.672,8.673,5.866,0.912834964039304,-0.1255935372779478,-0.3598890491496926,-1.0983494179834874,0.9033423804414484,-0.1273864960637544,True,2,1.61678,2.42024,2.82088,3.10361,0.80346,1.2041,1.48683,0.40064,0.68337,0.28273,0.968,3.967,6.774,2.999,5.806,2.807,248.628653815044,37.6954510613138,[],[],0
1237659330848751807,1.316327E+18,0.04292426,18.90799,17.3204,16.65839,16.28981,16.01031,14.389,14.33,11.126,8.723,-0.4230786323879443,-0.4489852002250818,-0.4458213458576671,-2.045359066626217,-0.2440724210462624,-1.6781141752785675,False,0,1.58759,2.2496,2.61818,2.89768,0.66201,1.03059,1.31009,0.36858,0.64808,0.2795,0.059,3.263,5.666,3.204,5.607,2.403,240.192087785231,45.4412103707185,[],[],0
1237659330848751807,1.316327E+18,0.04292426,18.90799,17.3204,16.65839,16.28981,16.01031,14.778,14.594,11.335,8.736,-0.4230786323879443,-0.4489852002250818,-0.4458213458576671,-2.045359066626217,-0.2440724210462624,-1.6781141752785675,False,0,1.58759,2.2496,2.61818,2.89768,0.66201,1.03059,1.31009,0.36858,0.64808,0.2795,0.184,3.443,6.042,3.259,5.858,2.599,240.192087785231,45.4412103707185,[],[],0
1237659330852356137,1.320805E+18,0.03045793,16.57244,15.01089,14.35584,14.00444,13.75064,11.392,10.767,7.478,4.188,0.6981030661761962,-0.1699598565359175,-0.293467890181444,-0.9671244267700176,0.4780816838986297,-0.4961719871272135,True,10,1.56155,2.2166,2.568,2.8218,0.65505,1.00645,1.26025,0.3514,0.6052,0.2538,0.625,3.914,7.204,3.289,6.579,3.29,247.636038015085,39.3841919258951,[],[],0
1237659347489718407,2.025589E+18,0.05256728,18.6491,17.59238,17.06205,16.74479,16.61023,14.78,14.62,11.096,8.797,-0.5989268328655883,-0.5104516948252259,-0.4061250863457297,-1.4934478193378564,-0.5285019490880177,-0.7529710312571504,False,0,1.05672,1.58705,1.90431,2.03887,0.53033,0.84759,0.98215,0.31726,0.45182,0.13456,0.16,3.684,5.983,3.524,5.823,2.299,200.111592938506,7.5501687041352,[1237659347489718421],[79.38782798910574],1
1237659743703664233,1.257753E+18,0.3199675,20.25602,19.93461,19.32781,19.09322,18.63348,,,,,-0.4294163869015506,-0.5096427774976524,-0.8024975206620587,-1.457882046293544,-0.2519406260739464,-1.6733621841215796,False,0,0.32141,0.92821,1.1628,1.62254,0.6068,0.84139,1.30113,0.23459,0.69433,0.45974,,,,,,,310.1918819733,1.13101407225953,[],[],0
1237659896174674246,4.031286E+17,0.06187312,17.97436,15.97492,15.0509,14.61646,14.30618,12.279,12.325,11.55,9.63,0.0767158395627662,0.0071868070920372,-0.3978282568217304,-1.1183915458424154,,-1.3529202932659254,True,1,1.99944,2.92346,3.3579,3.66818,0.92402,1.35846,1.66874,0.43444,0.74472,0.31028,-0.046,0.729,2.649,0.775,2.695,1.92,263.098910774256,55.4146799355152,[],[],0
